freq_x,pre_x,post_x,freq_y,pre_y,post_y,freq_z,pre_z,post_z
295.8323274850845,-57.150208452429965,-89.41756722363054,295.8323274850845,-59.51352384221874,-90.84770652971017,295.8323274850845,-57.79738615454801,-89.8243975571299
297.79148197174067,-56.30832297235523,-88.84370272386894,297.79148197174067,-60.088982394179745,-91.14889457273277,297.79148197174067,-57.52748049093961,-89.62950142942117
299.75063645839685,-56.3932949290703,-88.87813130816258,299.75063645839685,-60.02779006178315,-91.09646769136491,299.75063645839685,-57.31769590123841,-89.47630463499821
301.70979094505304,-58.375519799859745,-90.11831843604566,301.70979094505304,-61.34519192067919,-91.79704767452296,301.70979094505304,-58.4848050314769,-90.1844781184526
303.66894543170923,-58.81302323701482,-90.37183038338158,303.66894543170923,-63.35322910295487,-92.78214030258182,303.66894543170923,-58.06799425764163,-89.9206927371537
305.6280999183654,-59.06803582062227,-90.5178834151869,305.6280999183654,-65.26269280711999,-93.61637778228769,305.6280999183654,-58.48764504114228,-90.17170472796514
307.5872544050216,-60.72607900329753,-91.45407163685215,307.5872544050216,-66.09178763866046,-93.94791259596799,307.5872544050216,-60.32989546550751,-91.23727488089317
309.5464088916778,-61.57346311002066,-91.90532861928932,309.5464088916778,-66.0139000048299,-93.91949686364869,309.5464088916778,-61.052228088207784,-91.63189234405736
311.505563378334,-62.618226690622805,-92.43523038603956,311.505563378334,-66.68964001297398,-94.18159469151492,311.505563378334,-62.01011378707267,-92.13392982587946
313.4647178649902,-63.481343379183535,-92.85221078436025,313.4647178649902,-67.74796714704979,-94.5664107204955,313.4647178649902,-62.556865271295024,-92.41334624135791
315.42387235164637,-63.30978692849936,-92.78264327298325,315.42387235164637,-66.83467954080072,-94.24915638532806,315.42387235164637,-61.437067958183604,-91.86006734246632
317.38302683830256,-63.60001997078925,-92.92857885582902,317.38302683830256,-65.87895208265391,-93.89585459457015,317.38302683830256,-60.95565630886128,-91.62064064353584
319.34218132495874,-63.618531893411145,-92.95095177538431,319.34218132495874,-66.06092556131847,-93.97861161736371,319.34218132495874,-60.85088073783905,-91.58111764031433
321.30133581161493,-63.57564872188018,-92.9471909461074,321.30133581161493,-66.26464513256347,-94.06993758948964,321.30133581161493,-61.2770113716046,-91.82452334065752
323.2604902982711,-64.38604709859834,-93.32347545289424,323.2604902982711,-66.2393482727033,-94.07482049679784,323.2604902982711,-62.55463840517025,-92.48590496811184
325.2196447849273,-64.59131386450751,-93.42918251780672,325.2196447849273,-67.15375339362309,-94.42568913751242,325.2196447849273,-63.3674116098483,-92.8887253105284
327.1787992715835,-64.58199231655672,-93.44434978288719,327.1787992715835,-68.62144580859704,-94.9318579410887,327.1787992715835,-63.96428058270706,-93.17754582769527
329.1379537582397,-64.55238061736688,-93.45220182065533,329.1379537582397,-68.90344056702942,-95.03446174291655,329.1379537582397,-64.29624537790416,-93.34302563962625
331.0971082448959,-64.74054917434947,-93.5524858896523,331.0971082448959,-69.0231805269798,-95.0863557985143,331.0971082448959,-64.3044208896323,-93.36844063550407
333.05626273155207,-65.02380181942017,-93.69100948464684,333.05626273155207,-69.05130060132751,-95.11083547377507,333.05626273155207,-64.2860550900102,-93.38356687593368
